Time,x,y,z,z_ref,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,u1,u2,u3,u4,status,dt_ms
840,9.624341855682e-08,4.6511764033536e-07,30.1051403846939,30.1191833390181,-4.37842942029237e-07,1.07898791529584e-07,2.0349064260084,-2.08142829444829e-06,-8.62586584106483e-06,0.547850419314366,-1.92386152203052e-05,-2.85153697146802e-06,1.46275288639748,0.0024669766074708,0.00246787917994073,0.00246723350489724,0.00246921474530315,0,20.3655
850,7.78374406263836e-08,3.87917358592222e-07,30.1126408622579,30.1191833390181,-3.65557991657906e-07,8.78749438422949e-08,2.04953395487237,-1.68106802753121e-06,-7.1900150869321e-06,0.901047529932478,-1.60687299094524e-05,-2.49660506374505e-06,1.46275288639747,0.00320636397072884,0.00320777903477166,0.00320657204269704,0.00320889355659479,0,20.6644
860,6.29583396690821e-08,3.23530127828066e-07,30.1218531853238,30.1191833390181,-3.05150515041775e-07,7.15801542315552e-08,2.06416148373635,-1.36020923068419e-06,-6.00072088002714e-06,0.878620493679665,-1.3429356630677e-05,-2.1824095514589e-06,1.46275288639747,0.00266184852706188,0.00266301424733882,0.00266201686188897,0.00266394371921619,0,19.2156
870,5.09124566391424e-08,2.69773373901907e-07,30.1291305284388,30.1191833390181,-2.54564685225227e-07,5.82881373666041e-08,2.07878901260033,-1.10170335384997e-06,-5.01185471090107e-06,0.52730433647476,-1.1208759315182e-05,-1.90525025530841e-06,1.46275288639746,0.00116971703578999,0.00117007578423803,0.00116985303790995,0.00117085031974998,0,19.2481
880,4.11551308007508e-08,2.24874069515042e-07,30.1319261440887,30.1191833390181,-2.12192744584125e-07,4.74381090641108e-08,2.09341654146431,-8.92259700164004e-07,-4.18584522619318e-06,0.0127996663641874,-9.33167525068925e-06,-1.66034641349338e-06,1.46275288639746,-0.00061233183948491,-0.000612953928930465,-0.000612222075747053,-0.000612308911856171,0,20.0492
890,3.32555765856356e-08,1.87385550518945e-07,30.1296386939924,30.1191833390181,-1.76753066945623e-07,3.85904409320619e-08,2.10804407032829,-7.21890008331771e-07,-3.49350837350314e-06,-0.454726789016648,-7.74755370525866e-06,-1.44306169100599e-06,1.46275288639746,-0.00198456905921455,-0.00198594235372009,-0.00198448049706943,-0.00198540534873959,0,20.4444
900,2.68679499157127e-08,1.56112445459626e-07,30.1236413013026,30.1191833390181,-1.47184386212868e-07,3.13904444025891e-08,2.12267159919226,-5.83202408570628e-07,-2.91255530471482e-06,-0.703917489119363,-6.42054188963252e-06,-1.25002579509128e-06,1.46275288639746,-0.00247120431926251,-0.00247282399472714,-0.00247113282808191,-0.0024723768482345,0,20.0894
910,2.17101469001374e-08,1.30051834857076e-07,30.1165672721288,30.1191833390181,-1.22574170146907e-07,2.55438602110536e-08,2.13729912805624,-4.70535836686343e-07,-2.42579231230099e-06,-0.662672393590972,-5.31854985936486e-06,-1.07882669141873e-06,1.46275288639746,-0.00197695361809027,-0.0019782571383173,-0.00197689583663629,-0.00197788465200197,0,19.9294
920,1.75495483333456e-08,1.0835278184844e-07,30.1111927155618,30.1191833390181,-1.02122370829392e-07,2.08025001749893e-08,2.15192665692022,-3.79413850680394e-07,-2.01920091911849e-06,-0.375571560360093,-4.41047914367281e-06,-9.28230815479697e-07,1.46275288639746,-0.000786206432494184,-0.000786794070546064,-0.00078615966952171,-0.000786483615584935,0,19.472
930,1.4193975846258e-08,9.02912335884895e-08,30.1093746179395,30.1191833390181,-8.51292398600477e-08,1.69573410450106e-08,2.1665541857842,-3.06031406685003e-07,-1.68074392100475e-06,0.0243618649689858,-3.66488464448979e-06,-7.96596112317558e-07,1.46275288639746,0.000581428101315045,0.000581654294567445,0.000581465988387766,0.000581913150830471,0,19.5809
940,1.14858330817912e-08,7.5253996309502e-08,30.1114407204186,30.1191833390181,-7.09941181100754e-08,1.38348190833496e-08,2.18118171464817,-2.47117451369344e-07,-1.39971689928465e-06,0.374757236102549,-3.05180004019206e-06,-6.82662128704828e-07,1.46275288639745,0.00159151122488183,0.00159233852280416,0.00159154193275423,0.00159255438423348,0,17.972
950,9.29741966747641e-09,6.27266970228023e-08,30.1162192979797,30.1191833390181,-5.92146426189048e-08,1.12936660393859e-08,2.19580924351215,-1.99831121325735e-07,-1.16657940223874e-06,0.548363752690207,-2.54457002084147e-06,-5.84532118350504e-07,1.46275288639745,0.00189903945333311,0.00190005699327787,0.00189906433330767,0.0019002369647919,0,18.4256
960,7.52665595289286e-09,5.22825302408631e-08,30.1216337543988,30.1191833390181,-4.93808043086959e-08,9.22116247829068e-09,2.21043677237613,-1.61778689100402e-07,-9.72951461257726e-07,0.497626140437516,-2.12181147684061e-06,-5.00122723240456e-07,1.46275288639745,0.00145949123466064,0.00146026607779319,0.00145951138132266,0.00146041606074334,0,18.5283
970,6.09243601135312e-09,4.35703672300986e-08,30.1255783401787,30.1191833390181,-4.11627118368631e-08,7.5283044545134e-09,2.22506430124011,-1.31069371527781e-07,-8.11734466247768e-07,0.264426390734951,-1.7678087725837e-06,-4.27774605794103e-07,1.46275288639745,0.000514357734750145,0.000514598889076625,0.000514374030767039,0.000514723821447554,0,19.9886
980,4.93043295868666e-09,3.63019915372522e-08,30.1267146014001,30.1191833390181,-3.42952121662697e-08,6.14499549601994e-09,2.23969183010409,-1.06166004724018e-07,-6.7715757938276e-07,-0.0449100959093125,-1.47051704817563e-06,-3.6544681572655e-07,1.46275288639745,-0.000529283067553622,-0.000529632194668058,-0.000529269892457841,-0.000529528164327112,0,20.1879
990,3.98939171722428e-09,3.02397823824926e-08,30.1248973207363,30.1191833390181,-2.85621705460606e-08,5.01537719672355e-09,2.25431935896806,-8.59340439399179e-08,-5.64634986250958e-07,-0.306172357979095,-1.22106800077278e-06,-3.11914851476073e-07,1.46275288639745,-0.00126845421499633,-0.00126921982513898,-0.00126844356528522,-0.00126913321695121,0,20.7826
1000,3.22796629049789e-09,2.51864856194335e-08,30.1211087200545,30.1191833390181,-2.37833731019082e-08,4.09401303466126e-09,2.26894688783204,-6.94817721846525e-08,-4.70482645416765e-07,-0.425738839820161,-1.0130792024823e-06,-2.65658491090876e-07,1.46275288639745,-0.00145513106248223,-0.00145599749801126,-0.00145512244722508,-0.00145592538523715,0,20.1949
1010,2.61242462989451e-09,2.09769609019753e-08,30.1169754619705,30.1191833390181,-1.98055626375445e-08,3.34331012160222e-09,2.28357441669602,-5.61433682282096e-08,-3.91799797610227e-07,-0.37273798366979,-8.40472259157433e-07,-2.25951619306219e-07,1.46275288639745,-0.00107420313041193,-0.00107484575598061,-0.00107419615666285,-0.00107478569589917,0,18.6281
1020,2.11509423855819e-09,1.7471936286377e-08,30.1140910637814,30.1191833390181,-1.64972224095623e-08,2.73206905295372e-09,2.29820194556,-4.53448439802013e-08,-3.26180116999877e-07,-0.184469455090827,-6.97743159758968e-07,-1.91807107769827e-07,1.46275288639745,-0.000326289372550389,-0.000326498596672403,-0.000326283718975456,-0.000326448561952118,0,20.312
1030,1.71325559319027e-09,1.45539614567263e-08,30.1134178990307,30.1191833390181,-1.37455681296738e-08,2.234193778782e-09,2.31282947442397,-3.6647417945322e-08,-2.71554187733377e-07,0.0544286134273653,-5.8001302447504e-07,-1.62811562980375e-07,1.46275288639745,0.000469389263574122,0.000469639395172358,0.000469393848587045,0.000469681088966262,0,20.4546
1040,1.38834120536184e-09,1.21242540682816e-08,30.1149870474758,30.1191833390181,-1.14552766204171e-08,1.82829204576242e-09,2.32745700328795,-2.96406528602723e-08,-2.26164483030469e-07,0.248697760667439,-4.82490721764876e-07,-1.38137440282528e-07,1.46275288639745,0.00100768054078487,0.00100824090576286,0.00100768426131971,0.00100827564311565,0,19.9414
1050,1.12537246299029e-09,1.01004175671269e-08,30.1179803365425,30.1191833390181,-9.54698286867295e-09,1.49684619094788e-09,2.34208453215193,-2.40022155319313e-08,-1.88412566547122e-07,0.329550686155537,-4.01917695204411e-07,-1.17071157324891e-07,1.46275288639745,0.00111154737022695,0.00111216845150182,0.00111155038752464,0.00111219739627061,0,20.3203
1060,9.12345311205254e-10,8.41398754309017e-09,30.1211250974236,30.1191833390181,-7.95539102037185e-09,1.2257643265826e-09,2.35671206101591,-1.94469560630899e-08,-1.57044782045653e-07,0.277969867963632,-3.3456658646625e-07,-9.918453559737e-08,1.46275288639745,0.000785844296307613,0.000786280938394459,0.000785846743932797,0.000786305044542706,0,19.6302
1070,7.39658991380613e-10,7.00827426315875e-09,30.1232202970508,30.1191833390181,-6.62727896904398e-09,1.00389263786065e-09,2.37133958987989,-1.5768997978524e-08,-1.30905089972035e-07,0.126796796396657,-2.78489910404333e-07,-8.40857547990372e-08,1.46275288639745,0.000196802026329973,0.000196904896488577,0.000196804010068542,0.000196924969932783,0,18.9509
1080,5.99613790882654e-10,5.83654282740963e-09,30.1235819223691,30.1191833390181,-5.5191473972731e-09,8.22249356350079e-10,2.38596711874386,-1.27859700141699e-08,-1.09111987180954e-07,-0.0569349680902124,-2.31504960804045e-07,-7.12742759023771e-08,1.46275288639745,-0.00040704639154445,-0.000407285137355258,-0.000407044785419332,-0.000407268427690364,0,20.004
1090,4.86108439800363e-10,4.86004954735423e-09,30.122248328748,30.1191833390181,-4.59525046826482e-09,6.73609977260215e-10,2.40059464760784,-1.03540022461611e-08,-9.09104190911568e-08,-0.200699413364468,-1.9225921777182e-07,-6.01869914514111e-08,1.46275288639745,-0.000796660782701834,-0.000797119293613919,-0.000796659479830406,-0.000797105384150287,0,19.1615
1100,3.9416435823848e-10,4.0465958544039e-09,30.1198929680048,30.1191833390181,-3.82568775717655e-09,5.51965662168134e-10,2.41522217647182,-8.38762364494076e-09,-7.5714657355734e-08,-0.254323030836612,-1.59593522194701e-07,-5.08127207626802e-08,1.46275288639745,-0.000846684390202148,-0.000847170004298605,-0.000846683333115743,-0.000847158425378444,0,19.8158
1110,3.19657214152987e-10,3.36922990886494e-09,30.1175068135626,30.1191833390181,-3.1851434324045e-09,4.5235746196133e-10,2.4298497053358,-6.79748240334601e-09,-6.30350173584121e-08,-0.206642180606093,-1.32570748601479e-07,-4.28656218411828e-08,1.46275288639745,-0.000572332938529612,-0.00057266183135507,-0.000572332082867679,-0.00057265218963832,0,19.8239
1120,2.59333362516714e-10,2.80530712544961e-09,30.1159928724018,30.1191833390181,-2.65220859689268e-09,3.70855755301036e-10,2.44447723419978,-5.49521309021354e-09,-5.24779833156473e-08,-0.0858230270532151,-1.10034605947094e-07,-3.61323281216973e-08,1.46275288639745,-0.000109698970002147,-0.000109764785111031,-0.000109698272500098,-0.000109756756451681,0,19.6797
1130,2.10458916784047e-10,2.33582313304951e-09,30.1158343201878,30.1191833390181,-2.20874554793303e-09,3.04327834815028e-10,2.45910476306375,-4.46261069656741e-09,-4.3690916607193e-08,0.0551936963880155,-9.14893455170503e-08,-3.0628928740838e-08,1.46275288639745,0.000347695958201417,0.000347889573504103,0.000347696522218322,0.000347896259165638,0,19.3826
1140,1.70829777733398e-10,1.94492521958471e-09,30.1169543322989,30.1191833390181,-1.83957438743208e-09,2.49819688744087e-10,2.47373229192773,-3.61021250218582e-09,-3.63806003904202e-08,0.161171561070572,-7.60564828668519e-08,-2.57885297054768e-08,1.46275288639745,0.000627806772223549,0.000628158803780704,0.000627807230869828,0.000628164370345979,0,20.322
1150,1.38747094019346e-10,1.61942095727082e-09,30.1188015169391,30.1191833390181,-1.53209015398118e-09,2.05146634166344e-10,2.48835982079171,-2.92417904093441e-09,-3.02955976258487e-08,0.195672993251197,-6.3301585693827e-08,-2.1691919499666e-08,1.46275288639745,0.000642895554304602,0.000643255939464213,0.000642895927456338,0.000643260575217451,0,19.5546
1160,1.1274085461789e-10,1.34830540742249e-09,30.1206059071235,30.1191833390181,-1.27585824247982e-09,1.68541071885093e-10,2.50298734965569,-2.37166367346646e-09,-2.52392293845849e-08,0.152907957245161,-5.26404355736263e-08,-1.83013043566435e-08,1.46275288639745,0.000414067440346649,0.000414298790475277,0.000414067744309981,0.000414302648909177,0,20.7897
1170,9.16205138171408e-11,1.12245074664092e-09,30.1216914439349,30.1191833390181,-1.06218985804452e-09,1.38445080780323e-10,2.51761487851966,-1.92844773327213e-09,-2.10241000044054e-08,0.0568029030191628,-4.38645075339367e-08,-1.55116205809029e-08,1.46275288639745,5.22203715001434e-05,5.22482584102716e-05,5.22206170114955e-05,5.22514719378977e-05,0,19.8998
1180,7.44971626795332e-11,9.34238184929739e-10,30.1217213153317,30.1191833390181,-8.84063316055245e-10,1.13881548237733e-10,2.53224240738364,-1.5570347536784e-09,-1.75282779384649e-08,-0.0510322663992243,-3.62436666710529e-08,-1.3146296421884e-08,1.46275288639745,-0.000292844010878257,-0.000293009706818695,-0.000292843809616631,-0.000293007037025208,0,18.4241
1190,6.06226421010328e-11,7.77465023240981e-10,30.1207906239893,30.1191833390181,-7.35707470046685e-10,9.37860712256451e-11,2.54686993624762,-1.26653957694679e-09,-1.45839997639943e-08,-0.12876462687982,-3.02786474540976e-08,-1.10809077639454e-08,1.46275288639745,-0.000492742833726515,-0.000493020347029196,-0.00049274267006703,-0.000493018123945727,0,19.2031
1200,4.93384600000863e-11,6.46985602874396e-10,30.1193470267454,30.1191833390181,-6.12139902360429e-10,7.72352263432216e-11,2.5614974651116,-1.02942131861031e-09,-1.21425102191915e-08,-0.150116665443148,-2.51529930958524e-08,-9.26686140113858e-09,1.46275288639745,-0.000486704195876369,-0.000486977918272676,-0.000486704062242543,-0.000486976069110025,0,19.6504
1210,4.0149989461528e-11,5.38378030717906e-10,30.11798653338,30.1191833390181,-5.09331507472637e-10,6.35667962531098e-11,2.57612499397558,-8.39892451001906e-10,-1.01038956427103e-08,-0.112708164744551,-2.0822327828079e-08,-7.72180452187489e-09,1.46275288639745,-0.000297709373972243,-0.000297876841161175,-0.000297709265914073,-0.000297875303201478,0,18.5873
1220,3.26748122586759e-11,4.48037433943265e-10,30.1172138481608,30.1191833390181,-4.23873246475368e-10,5.22578824306467e-11,2.59075252283955,-6.80696636637572e-10,-8.40088081293248e-09,-0.036561078400194,-1.73465830996242e-08,-6.41130413696432e-09,1.46275288639745,-1.5456531291349e-05,-1.54657836796477e-05,-1.54564428753854e-05,-1.54645018979049e-05,0,18.3277
1230,2.66017182940467e-11,3.72864034638272e-10,30.1172611592357,30.1191833390181,-3.52774384480433e-10,4.2952189712587e-11,2.60538005170353,-5.54513763433248e-10,-6.99718533240974e-09,0.0457006001201091,-1.43350496650171e-08,-5.45013697206947e-09,1.46275288639745,0.000244183163700217,0.000244319083220202,0.000244183234872971,0.000244320149205658,0,18.9671
1240,2.16828336164292e-11,3.10268657514236e-10,30.1180279608402,30.1191833390181,-2.9364659838264e-10,3.53937252214588e-11,2.62000758056751,-4.45620162614437e-10,-5.8243560499011e-09,0.102431990866847,-1.18207216741631e-08,-4.60624351871541e-09,1.46275288639745,0.000385552702239093,0.000385767369040957,0.000385552760719923,0.000385768255508877,0,19.7848
1250,1.77208198093382e-11,2.58181681173425e-10,30.1191525115443,30.1191833390181,-2.44451975886495e-10,2.92320502955734e-11,2.63463510943149,-3.59672556651446e-10,-4.84467576171735e-09,0.114812710165886,-9.86503677522173e-09,-3.90985336312893e-09,1.46275288639745,0.000367276430677446,0.000367480661562334,0.000367276480086445,0.000367481399049303,0,20.0889
1260,1.446708389267e-11,2.14863516275973e-10,30.1201746570848,30.1191833390181,-2.03429189006709e-10,2.42086873563941e-11,2.64926263829546,-3.01480027769837e-10,-4.02833036287577e-09,0.0826501583542428,-8.30371723299235e-09,-3.3769382584356e-09,1.46275288639745,0.000212364830620067,0.000212482660246318,0.000212364867086864,0.000212483274719732,0,18.5035
1270,1.18746885186708e-11,1.78821919467512e-10,30.1207192921068,30.1191833390181,-1.6930030954691e-10,2.00553189525157e-11,2.66389016715944,-2.25241356545203e-10,-3.35410965395099e-09,0.0225653512814567,-6.82385072256026e-09,-2.56411633892498e-09,1.46275288639745,-6.99187512470372e-06,-6.99599044664386e-06,-6.99183988621491e-06,-6.9954786872417e-06,0,19.5242
1280,9.77792266841619e-12,1.48796013161601e-10,30.120629183757,30.1191833390181,-1.40855497682832e-10,1.65768957756067e-11,2.67851769602342,-2.00741709537292e-10,-2.79607114158354e-09,-0.0399731303482131,-5.64830813862231e-09,-2.36819626301941e-09,1.46275288639745,-0.000201601644321833,-0.000201713681680798,-0.000201601618582443,-0.000201713257487519,0,18.7746
1290,8.01444178811887e-12,1.23820570245237e-10,30.120002260758,30.1191833390181,-1.17228461214939e-10,1.37488565704904e-11,2.6931452248874,-1.57406270570024e-10,-2.31959664018204e-09,-0.0811392924772679,-4.7321707636543e-09,-1.88209350841332e-09,1.46275288639745,-0.000300585092873643,-0.00030075182929008,-0.000300585070085595,-0.000300751474725933,0,19.9916
1300,6.5800242958755e-12,1.03051962399358e-10,30.1191289911742,30.1191833390181,-9.75908398515704e-11,1.13664645568265e-11,2.70777275375138,-1.33909819212883e-10,-1.93444486771615e-09,-0.0875629216390284,-3.93928085950186e-09,-1.62883494964359e-09,1.46275288639745,-0.000276242209773141,-0.000276395264444482,-0.00027624219130988,-0.000276394969821984,0,17.926
1310,5.36199189463333e-12,8.5745377856914e-11,30.118363491275,30.1191833390181,-8.11993581559337e-11,9.40510870412473e-12,2.72240028261535,-1.13371693282191e-10,-1.61048093643829e-09,-0.0603192012814621,-3.30355623314535e-09,-1.40916116641053e-09,1.46275288639745,-0.000150164796904455,-0.00015024794391243,-0.000150164783177596,-0.000150247699513065,0,20.6239
1320,4.37499406580867e-12,7.13645629057747e-11,30.1179835813849,30.1191833390181,-6.75859213355761e-11,7.75335296499025e-12,2.73702781147933,-8.70915545708451e-11,-1.33520249544324e-09,-0.013073060274783,-2.78986994268099e-09,-1.05100793345482e-09,1.46275288639745,1.98507619089199e-05,1.98616219824107e-05,1.98507744367689e-05,1.98618268429034e-05,0,19.4473
1330,3.57601895214791e-12,5.93942798049509e-11,30.1180936740185,30.1191833390181,-5.62191114422188e-11,6.38220551338196e-12,2.75165534034331,-7.51494444126527e-11,-1.11675083519232e-09,0.0343409434222036,-2.27899899829898e-09,-9.43691436581379e-10,1.46275288639745,0.000165250338235161,0.000165341375902562,0.000165250347501015,0.000165341545622213,0,20.0949
1340,2.91733674887615e-12,4.94036227686769e-11,30.1186028521896,30.1191833390181,-4.67751669233818e-11,5.28511270454226e-12,2.76628286920729,-5.8501265170256e-11,-9.29628005763828e-10,0.0640236496524194,-1.93559284249846e-09,-7.2671381990091e-10,1.46275288639745,0.000233677878037732,0.000233806471874006,0.000233677886217378,0.000233806613953029,0,19.484
1350,2.38684518610413e-12,4.10521159595933e-11,30.1192788557733,30.1191833390181,-3.88738837657121e-11,4.33832000269521e-12,2.78091039807126,-4.92004294192868e-11,-7.81114849081619e-10,0.0665692801692686,-1.59638605198262e-09,-6.96233830365687e-10,1.46275288639745,0.000207094139402351,0.000207207939039471,0.0002070941462298,0.000207208056947333,0,19.3053
1360,1.93294474705587e-12,3.40265647207857e-11,30.1198499391034,30.1191833390181,-3.22188976588988e-11,3.61034973429047e-12,2.79553792693524,-4.28478430672968e-11,-6.57918324347438e-10,0.0437551137767431,-1.32097856274726e-09,-6.58713914005143e-10,1.46275288639745,0.000105108664468092,0.000105166323434127,0.000105108669367368,0.000105166419446907,0,20.8696
1370,1.55744704226963e-12,2.8160199912826e-11,30.1201113266813,30.1191833390181,-2.66452231924599e-11,2.98409764454161e-12,2.81016545579922,-3.32583310488564e-11,-5.43698286858831e-10,0.00674092261143862,-1.14030922338234e-09,-5.20575226636004e-10,1.46275288639745,-2.62218075068724e-05,-2.62362161629117e-05,-2.62218033323778e-05,-2.62361365852999e-05,0,18.9298
1380,1.25904513992176e-12,2.33092628470933e-11,30.1199956625308,30.1191833390181,-2.20112545122678e-11,2.46943717052725e-12,2.8247929846632,-2.7215051057573e-11,-4.4997843626983e-10,-0.0290856447438736,-8.99475762215931e-10,-3.86391679014909e-10,1.46275288639745,-0.000134423366649998,-0.00013449699089417,-0.000134423363755736,-0.000134496925245776,0,19.5131
1390,1.03368608304844e-12,1.93021355149619e-11,30.1195845482132,30.1191833390181,-1.8231125751502e-11,1.99219913890613e-12,2.83942051352718,-1.85704336121218e-11,-3.70766145003914e-10,-0.0503355030044013,-7.51017245091206e-10,-2.31077768404226e-10,1.46275288639745,-0.000181027633625744,-0.000181126644819932,-0.000181027630015051,-0.000181126589957235,0,18.9573
1400,8.41049790374243e-13,1.59848567620191e-11,30.1190627699915,30.1191833390181,-1.50646724953305e-11,1.59842861444746e-12,2.85404804239115,-2.05320422659765e-11,-3.08799544151538e-10,-0.0504639502881339,-6.70162975863139e-10,-2.97565745141405e-10,1.46275288639745,-0.000154663127258222,-0.000154747613705521,-0.0001546631259143,-0.000154747568376941,0,18.7064
1410,6.87212409059208e-13,1.32233590196151e-11,30.1186382329469,30.1191833390181,-1.24278066567425e-11,1.31682457918684e-12,2.86867557125513,-1.06034922263017e-11,-2.56832649949534e-10,-0.0315498314865594,-5.62456215035708e-10,-2.4473058700778e-10,1.46275288639745,-7.26203711541555e-05,-7.26599990256184e-05,-7.26203698264013e-05,-7.26599605075305e-05,0,20.0081
1420,6.18068705851579e-13,1.08859712233486e-11,30.1184612295089,30.1191833390181,-1.02533561360661e-11,1.14104545719397e-12,2.88330310011911,-3.22991712263093e-12,-2.21904772267096e-10,-0.00264443702624632,-2.91192084803547e-10,-2.93265977186831e-10,1.46275288639745,2.85500552620492e-05,2.85655880786495e-05,2.85500576070209e-05,2.85656166263273e-05,0,20.7575
1430,5.76860258136231e-13,8.97220048172845e-12,30.1185735574315,30.1191833390181,-8.44262241357384e-12,1.04783754830885e-12,2.89793062898309,-4.88186495486717e-12,-1.70012916337261e-10,0.0243441936666692,-3.84248090763054e-10,-2.30350650195802e-10,1.46275288639745,0.000108764461403774,0.000108823595627697,0.00010876446272349,0.000108823621939837,0,18.9005
1440,5.51494410049205e-13,7.42402955388861e-12,30.1189036859555,30.1191833390181,-6.98069596533446e-12,9.52209914284284e-13,2.91255815784706,-6.56926958711876e-15,-1.47065859608353e-10,0.0394311216335444,-1.51619096667573e-10,-1.78415042522783e-10,1.46275288639745,0.000139884586464683,0.000139960534521651,0.000139884588014722,0.000139960554174701,0,20.4965
1450,5.66442115182382e-13,6.15604216620815e-12,30.1193051588589,30.1191833390181,-5.78971619227641e-12,9.17669255982404e-13,2.92718568671104,3.17361702381866e-12,-1.12511155550393e-10,0.038126928725925,-1.27839453336067e-10,-7.74993355721885e-11,1.46275288639745,0.000115126036674281,0.000115188449088566,0.0001151260391824,0.0001151884663595,0,20.2206
1460,5.80546108153787e-13,5.16604825855196e-12,30.1196193828867,30.1191833390181,-4.88521118504778e-12,8.51010361754999e-13,2.94181321557502,-2.1081873226623e-13,-9.01594417455614e-11,0.0225761418321506,-8.81521652592407e-11,-6.23710977088414e-11,1.46275288639745,4.94597011218102e-05,4.94864736350504e-05,4.94597036475425e-05,4.94864874230924e-05,0,19.1627
1470,5.60769619520607e-13,4.40603606851894e-12,30.1197366547725,30.1191833390181,-4.17679975186844e-12,8.00772245974349e-13,2.956440744439,-3.81613743133531e-12,-6.53938364448946e-11,7.88525912681113e-05,-1.6319485660001e-10,-4.24250506799671e-11,1.46275288639745,-2.82299457056669e-05,-2.82452100769988e-05,-2.82299444415826e-05,-2.82451963578381e-05,0,19.3353
1480,5.49400610849445e-13,3.80407272650705e-12,30.1196325950134,30.1191833390181,-3.57117430544434e-12,7.60206506530413e-13,2.97106827330298,1.51295019278104e-12,-5.78740270879261e-11,-0.0201817427013347,-5.74531466581702e-12,-4.23486609582755e-11,1.46275288639745,-8.74373025289231e-05,-8.74845058052731e-05,-8.74373003940484e-05,-8.74844947113078e-05,0,19.9566
1490,5.57593764208704e-13,3.29756671539686e-12,30.119368739322,30.1191833390181,-3.10256514468018e-12,7.73634159398833e-13,2.98569580216695,2.92125259899838e-13,-4.57891683283133e-11,-0.0307912135739382,1.38413312372264e-11,-5.32743812761368e-11,1.46275288639745,-0.000107698590614435,-0.000107756651157434,-0.000107698589163059,-0.000107756642037512,0,17.7825
1500,5.80505726316844e-13,2.92285055731554e-12,30.1190606798255,30.1191833390181,-2.81771361939471e-12,7.42268795530829e-13,3.00032333103093,4.38231002871012e-12,-3.08461062873751e-11,-0.0287211333634997,-4.31939257123606e-11,8.28609783429933e-11,1.46275288639745,-8.52962678209082e-05,-8.53421872851135e-05,-8.52962633441335e-05,-8.53421780210597e-05,0,19.687
1510,5.35186741937594e-13,2.64763811798616e-12,30.1188290324839,30.1191833390181,-2.51671055856025e-12,6.50444361646083e-13,3.01495085989491,-1.36245077059126e-11,-2.55103318227217e-11,-0.0160295331866964,-1.06487258067694e-10,-1.0480235131607e-10,1.46275288639745,-3.29762439503217e-05,-3.29939761158303e-05,-3.29762434929647e-05,-3.29939669053169e-05,0,19.8393
1520,4.47747595506018e-13,2.39344538491152e-12,30.1187534452746,30.1191833390181,-2.2556703089443e-12,6.4891125928041e-13,3.02957838875889,-4.10608663009765e-12,-2.66355641545173e-11,0.00142717432775096,-1.58057383062623e-11,-4.06455614799516e-11,1.46275288639745,2.65158392154727e-05,2.65300662654865e-05,2.65158404415159e-05,2.65300733269837e-05,0,19.0029
1530,4.19177465475894e-13,2.17342994373899e-12,30.1188466871579,30.1191833390181,-2.05288160461504e-12,6.00167946009622e-13,3.04420591762287,-1.78514485107125e-12,-1.83661548767134e-11,0.016585499757756,2.81271759543787e-11,6.74354550324452e-11,1.46275288639745,7.00212183437179e-05,7.00587397908651e-05,7.0021220684164e-05,7.00587464115935e-05,0,18.6557
1540,3.69199414641909e-13,2.02651081151221e-12,30.1190565717781,30.1191833390181,-2.01582298659575e-12,5.05193039762407e-13,3.05883344648684,-8.53127214032708e-12,-1.1623789620611e-11,0.0239606926077367,-9.56584218729466e-12,3.17416843729574e-11,1.46275288639745,8.27450907069878e-05,8.27893618474424e-05,8.27450916398702e-05,8.27893686655132e-05,0,19.5252
1550,2.95339803179732e-13,1.92288672287457e-12,30.1192921862867,30.1191833390181,-1.98811736280862e-12,3.85974514280435e-13,3.07346097535082,-6.73119173702093e-12,-9.64701479321992e-12,0.0215561579890637,-6.76330587507797e-11,1.17890317807817e-10,1.46275288639745,6.29928008916632e-05,6.30264522231074e-05,6.29928036346418e-05,6.3026459180762e-05,0,19.3239
1560,1.60923154371868e-13,1.82086143162397e-12,30.119462080036,30.1191833390181,-1.8497954202837e-12,1.68522692996524e-13,3.0880885042148,-2.07997094387478e-11,-1.13868857119746e-11,0.0112645175628493,-2.13810022304711e-10,-4.66981267847301e-11,1.46275288639745,2.14867943490643e-05,2.14982524797588e-05,2.14867938496718e-05,2.14982607639783e-05,0,20.5161
1570,-1.6237770927149e-14,1.63561161692259e-12,30.119508803537,30.1191833390181,-1.58078885612216e-12,2.9202435719291e-14,3.10271603307878,-1.53043676149136e-11,-2.66688608947437e-11,-0.0022384058215511,-5.53585930170815e-11,-1.27219564471041e-10,1.46275288639745,-2.39292004021414e-05,-2.39419458947036e-05,-2.3929202022653e-05,-2.39419421238918e-05,0,19.8851
1580,-1.17747696668201e-13,1.43732498600388e-12,30.1194271431234,30.1191833390181,-1.36568780702918e-12,-3.74684212127699e-14,3.11734356194275,-5.36505971205478e-12,-1.39952516237371e-11,-0.0135372593405511,-9.01669459036435e-11,-1.63527956559868e-11,1.46275288639745,-5.57356961011586e-05,-5.57653373772728e-05,-5.57356975208956e-05,-5.57653324039077e-05,0,19.6787
