Time,x,y,z,alpha,beta,gamma,vx,vy,vz,valpha,vbeta,vgamma,target_z,u1,u2,u3,u4,mass_multiplier
0.96,0.000299044,2.99E-05,0.029731184,-0.000588756,0.005188814,1.93E-05,-0.001211851,-0.001027311,0.004640083,0.030174134,0.461055905,-0.000245523,0.030119179,-0.663926005,-0.200756744,0.584323227,0.04463613,1.152
0.97,0.000281039,1.45E-05,0.029789043,-0.000421273,0.004757744,1.91E-05,-0.002490151,-0.002111767,0.006567863,0.09539697,0.308422176,-0.000330722,0.030119179,-0.382759809,0.016143389,0.49554199,-0.201634973,1.152
0.98,0.000260088,1.74E-06,0.02984862,-0.000184806,0.004302838,1.73E-05,-0.001810608,-0.000503537,0.004979314,-0.306508305,0.345251657,0.000674938,0.030119179,-0.305538028,-0.091275141,0.429971963,-0.129969701,1.152
0.99,0.000248435,-1.86E-06,0.02988331,7.88E-05,0.003942502,1.63E-05,-0.000593136,-0.000255147,0.001745552,-0.39526562,0.354110485,0.000856147,0.030119179,-0.392200679,-0.022343889,0.358965069,-0.083980203,1.152
1,0.00024738,-2.52E-06,0.029882896,0.000309501,0.003761141,1.54E-05,0.000359591,9.71E-05,-0.001826028,-0.321322379,0.184210868,0.000680917,0.030119179,-0.610425293,-0.072339125,0.460416764,-0.093184344,1.152
1.01,0.000245231,-1.00E-06,0.029855203,0.000402861,0.003784418,1.41E-05,-0.000791345,0.000199607,-0.003541383,-0.058013926,-0.377895045,2.48E-05,0.030119179,-0.288252026,0.117940903,0.371674001,0.100488961,1.152
1.02,0.000244492,1.56E-06,0.029795181,0.000318723,0.003984122,1.34E-05,0.000669314,0.000329282,-0.008092979,0.224802518,-0.385284077,-0.00056927,0.030119179,-0.492203027,-0.024218226,0.353868306,-0.23864907,1.152
1.03,0.000252799,1.25E-05,0.029727053,4.65E-05,0.004289817,1.39E-05,0.001054502,0.001911515,-0.005104737,0.219034466,-0.3835385,-0.00053595,0.030119179,-0.528025627,-0.162918925,0.302217245,0.123288877,1.152
1.04,0.000266648,2.40E-05,0.029694761,-0.000312163,0.004622841,1.31E-05,0.001794256,0.000465422,-0.00114928,0.562792344,-0.213970397,-0.00139971,0.030119179,-0.505649149,-0.079401195,0.563098252,-0.116095051,1.152
1.05,0.000281892,3.29E-05,0.029701369,-0.000688901,0.004931716,1.40E-05,0.001331275,0.001388886,0.002428627,0.412294087,-0.179221764,-0.001057588,0.030119179,-0.62232393,-0.098046213,0.722403884,-0.008080235,1.152
1.06,0.000284671,4.82E-05,0.029736195,-0.00106457,0.005115046,1.56E-05,-0.00074699,0.001760324,0.004317852,0.212506647,-0.321292042,-0.000421325,0.030119179,-0.284373015,-0.101841837,0.260461152,0.284103781,1.152
1.07,0.000293423,5.92E-05,0.029776016,-0.001326555,0.005222491,1.48E-05,0.0025276,0.00050032,0.003397549,0.185702583,0.394535412,-0.000830903,0.030119179,-0.741449177,-0.29434675,0.633575618,-0.019141901,1.152
1.08,0.000309345,6.23E-05,0.029820524,-0.001413397,0.005282865,1.46E-05,0.00070222,0.000132936,0.005225106,-0.03484319,0.2114465,-7.71E-05,0.030119179,-0.672711492,-0.244622082,0.690137923,-0.02335684,1.152
1.09,0.000308579,6.38E-05,0.029868399,-0.001336509,0.005248892,1.38E-05,-0.000864024,0.000168775,0.004053186,-0.296056586,-0.055986192,0.000876186,0.030119179,-0.467976034,-0.125643834,0.47419706,0.303468734,1.152
1.1,0.000305323,5.90E-05,0.029881673,-0.001116623,0.005195395,1.33E-05,0.00019728,-0.00117773,-0.001479578,-0.213905025,0.103006353,0.000529952,0.030119179,-0.766678572,-0.117904693,0.587799668,0.072525598,1.152
1.11,0.000298888,4.76E-05,0.02985472,-0.000815525,0.005121401,1.18E-05,-0.001507777,-0.001161347,-0.003744611,-0.26484531,-0.180333426,0.000807406,0.030119179,-0.502911925,-0.078932263,0.406685114,0.074873596,1.152
1.12,0.000288962,3.62E-05,0.029806588,-0.000516152,0.005013743,1.13E-05,-0.000511044,-0.001172465,-0.005583238,-0.222030078,0.039218367,0.00058282,0.030119179,-0.433680654,-0.25589335,0.296285093,-0.127427578,1.152
