Time,x,y,z,alpha,beta,gamma,vx,vy,vz,valpha,vbeta,vgamma,target_z,u1,u2,u3,u4,mass_multiplier
0.022,0.000222654111792055,0.000114000639665918,0.0344891057792423,-0.00624621270424817,0.00588684657895168,9.26650413091146e-05,0.0118886739388049,0.0239238236696522,-0.0820686522723224,-1.0613369403985,-2.08254388207908,0.0105946118902522,0.0301191786657313,-1,-1,0.518787205219269,0.370959788560867,0.0999999999999999
0.023,0.000232365893472077,0.000135822219673651,0.0343903841979601,-0.00629511643915975,0.00427246505545749,9.86994677090181e-05,0.00746827568107695,0.0197701101153,-0.114919119794301,0.918255682933251,-0.860516643012578,0.000882482165913024,0.0301191786657313,-1,-1,0.287784397602081,0.893198907375336,0.0999999999999999
0.024,0.000238134893778929,0.00015202010807134,0.0342591534845892,-0.00523828364984995,0.00426683652649744,9.64867181680873e-05,0.00408692284505116,0.0125990946141136,-0.146993869321128,0.983218888550441,0.856432274984421,-0.00468265511915782,0.0301191786657313,-1,-1,-0.1633440554142,1,0.0999999999999999
0.025,0.000241927039437103,0.000160616905897979,0.0340983406771738,-0.00478119914171978,0.0053174860606044,9.2599713538366e-05,0.00357316676319797,0.00459311532114037,-0.173965423844345,-0.157303745732509,1.0698863893417,-0.00227170676419126,0.0301191786657313,-1,-0.769192337989807,-0.0349173620343208,0.203903064131737,0.0999999999999999
0.026,0.000245076149383011,0.000164160138359527,0.0339136758842145,-0.00459994592758841,0.00617405576024373,8.98387529484346e-05,0.00279077097584728,0.0024947858203224,-0.194598338381976,0.48495926900827,0.496398769467311,-0.00281904648054641,0.0301191786657313,-1,-1,0.340705007314682,0.688555002212524,0.0999999999999999
0.027,0.00024646911247168,0.000163431846754237,0.033708777594597,-0.00460226153163908,0.00648272285836307,8.91669150901997e-05,2.59975658704937e-05,-0.00394417426196665,-0.214345432425672,-0.475589896688057,0.0609619803370214,0.00160260011075491,0.0301191786657313,-1,-0.999749302864075,0.338591128587723,-0.123587377369404,0.0999999999999999
0.028,0.000245168492003624,0.000158698588168994,0.0334890360797793,-0.00463622740387035,0.00624141653519302,8.99870752744114e-05,-0.00264099448651492,-0.00552658968182754,-0.224232994435992,0.433635038518365,-0.515124664839684,-0.000104386346134018,0.0301191786657313,-0.943624377250671,-1,-0.0290541481226683,-0.483544647693634,0.0999999999999999
0.029,0.000242414964804284,0.000153404858024218,0.033264155070186,-0.00351532781338029,0.00520922156903087,8.88726944601181e-05,-0.00293000313438155,-0.00513895593520043,-0.224580684528876,1.6222529044729,-1.3768718564837,-0.00190463926759927,0.0301191786657313,-0.939548134803772,-1,0.287127315998077,0.26203790307045,0.0999999999999999
0.03,0.000238135003720743,0.000145882267334519,0.0330385634539492,-0.00257034729864734,0.00421408574644992,8.81047109815292e-05,-0.00569442092301651,-0.009976286163248,-0.225634843653496,0.125179356825223,-0.453756782510809,0.000418681006868561,0.0301191786657313,-0.743426978588104,-0.923709094524384,0.168302178382874,-0.389296025037766,0.0999999999999999
0.031,0.000231954665361975,0.000135659897805492,0.0328163986299007,-0.00261483786006166,0.00414255644603287,8.83715135024943e-05,-0.00667527671113956,-0.0104824765722972,-0.217726920340499,-0.173739895863017,0.297770035860647,3.65838096117641e-05,0.0301191786657313,-0.382438838481903,-0.485150694847107,-0.42890402674675,0.0359820872545242,0.0999999999999999
0.032,0.000227853255536463,0.000124943207635422,0.0326030452229761,-0.00279679570633668,0.00383869980582953,8.93096362890589e-05,-0.00154330875148902,-0.0109587478694524,-0.208014254597977,-0.122184625015194,-0.86220657909875,0.00164535725567572,0.0301191786657313,-1,-0.81515246629715,-0.300594478845596,-0.270102083683014,0.0999999999999999
0.033,0.000226383420394663,0.000113642248163559,0.0324060740767966,-0.00276049353928771,0.00332700710848114,9.01050135846404e-05,-0.00142735796328275,-0.0116695825322507,-0.185013730473828,0.222296425002877,-0.0732080888966899,-0.00022461358157089,0.0301191786657313,-0.858073830604553,-0.760755896568298,-0.397955536842346,-0.440330326557159,0.0999999999999999
0.034,0.000225802812094272,0.000102265579399581,0.0322351546392126,-0.00217252041404456,0.00350039054152219,8.88568306116611e-05,0.000278491260120082,-0.0111521022992056,-0.156130942652989,0.868510923320892,0.377296184657382,-0.00204192175079838,0.0301191786657313,-0.558246731758118,-1,-0.386706709861755,0.199084594845772,0.0999999999999999
0.035,0.00022797869676247,8.81938174828429e-05,0.0320931523131067,-0.0020296163813283,0.00370624405111643,8.84316651270645e-05,0.0040947553615587,-0.0170275557599778,-0.127250393948579,-0.564836544054147,-0.00309523068548439,0.00121919921040876,0.0301191786657313,-0.797110795974731,-0.844459712505341,-0.670008361339569,-0.638614416122437,0.0999999999999999
0.036,0.000234226601329093,7.1567092286848e-05,0.0319860262449147,-0.00215810457007239,0.00344832578361707,8.90780054119134e-05,0.00840860735602082,-0.0162575099307359,-0.0864477970159713,0.380314691078374,-0.447267307816557,-0.000118876551349279,0.0301191786657313,-1,-0.697553098201752,-0.448431134223938,-0.398876309394836,0.0999999999999999
0.037,0.000243324941232977,5.5223428921437e-05,0.0319198945080089,-0.00140804453443855,0.00337794391459932,8.78772378420933e-05,0.00980734224565011,-0.0165261521241669,-0.0455741765267607,1.01201810584666,0.340764985097516,-0.00206153151489888,0.0301191786657313,-0.677671670913696,-0.571849167346954,-0.455751985311508,-0.25766795873642,0.0999999999999999
0.038,0.000255080687746083,3.8227295756017e-05,0.031893475460788,-0.000446218279656621,0.00378622298079889,8.58737103515139e-05,0.0137524292662446,-0.0175770805289242,-0.00726902333812359,0.764437298682467,0.423896396007076,-0.00161527802706469,0.0301191786657313,-0.832839608192444,-0.0860333368182182,-0.0742608606815338,-0.689247369766235,0.0999999999999999
0.039,0.000269113023225164,2.30456756423498e-05,0.0319046473985232,0.000687848174814648,0.00459223799399487,8.34261480271437e-05,0.0144046793782571,-0.0129257368360145,0.0294284160089844,1.31348124371764,1.06108883867309,-0.00282864816522766,0.0301191786657313,-0.783992826938629,0.325663357973099,0.343288362026215,-0.897982001304626,0.0999999999999999
0.04,0.000282824222190768,1.42835915616895e-05,0.0319499013669476,0.00227083972457485,0.00591169443507187,8.00303521453216e-05,0.0131523159228049,-0.00476958730444278,0.060745421779136,1.55784902344033,1.35029062617846,-0.00328866850951244,0.0301191786657313,-0.892511427402496,0.260278880596161,0.668962955474854,-0.617347419261932,0.0999999999999999
0.041,0.00029415818884528,1.20852214487083e-05,0.0320241840391957,0.00295559698419385,0.00723388497253357,7.97489652031302e-05,0.00964906821314588,0.000299669666890545,0.0873822960638073,-0.311214917093489,1.06572568551123,0.00303157648281541,0.0301191786657313,-1,0.945269584655762,1,-1,0.0999999999999999
0.042,0.000300791598124971,1.85772624373204e-05,0.032122129464955,0.00266602591916811,0.00808658241166198,8.23585740552524e-05,0.00371646358210895,0.012667567637497,0.107961235462494,-0.222161515112835,0.498494911034986,0.00178674191181207,0.0301191786657313,-1,0.396584838628769,1,-0.504666924476624,0.0999999999999999
0.043,0.000301667686683652,3.39758887072798e-05,0.0322392637117264,0.00165834303984622,0.00808137269533757,8.69808997783217e-05,-0.00193941337093999,0.0182105822955093,0.12566461742462,-1.62412898497101,-0.490175156859965,0.00681597625696545,0.0301191786657313,-1,0.548565089702606,1,-0.212577879428864,0.0999999999999999
0.044,0.000296798623051374,5.48317321004219e-05,0.0323707945595336,-0.000192056826294771,0.00730462921703924,9.46013069693663e-05,-0.00784376894874471,0.0236556406630731,0.136730125698315,-1.76657880922756,-0.911041828583268,0.00723681985796844,0.0301191786657313,-1,-0.263816028833389,1,0.325091063976288,0.0999999999999999
0.045,0.000285830507518466,7.71533189613208e-05,0.0325123636259254,-0.0024939743479097,0.00656912817313763,0.000103806377092397,-0.0141500215498505,0.0212104863132849,0.14572441383758,-2.45063549317401,-0.436985121824927,0.00948285931009633,0.0301191786657313,-0.869824647903442,-0.67135351896286,1,0.637475967407227,0.0999999999999999
0.046,0.000268799793775942,9.5312328352555e-05,0.0326607969732159,-0.00493585651198425,0.0064296866257945,0.000112720034568525,-0.0199348868144462,0.0153483774872952,0.150453103315778,-2.02182490526902,0.147360153851449,0.00679030765198417,0.0301191786657313,-0.45908921957016,-0.836887001991272,0.894061923027039,1,0.0999999999999999
0.047,0.000247545221820776,0.000106475361558562,0.0328102780218899,-0.00636422853564822,0.00629857244572209,0.00011827048459212,-0.022627038015701,0.00712792672973573,0.147853695447,-0.605920308794362,-0.431090557031989,0.00366640623794123,0.0301191786657313,-0.52579540014267,-1,1,1,0.0999999999999999
0.048,0.000222827220929229,0.000109145681045306,0.0329555927758655,-0.00612669812512782,0.0057718787720262,0.000119441252156349,-0.0268664284965697,-0.00172163123642617,0.142180569277354,1.00483678334105,-0.578560120741806,-0.0011528668265586,0.0301191786657313,-0.599504232406616,-1,0.74923050403595,1,0.0999999999999999
0.049,0.000194165439599836,0.000102896311873237,0.0330943822098061,-0.00471282240938604,0.00506685684259839,0.000117432198649681,-0.030556233157753,-0.0108550592067779,0.134816013932602,1.56806748563417,-0.76801377341203,-0.00228655804090378,0.0301191786657313,0.050259318202734,-0.585806667804718,0.512835025787354,1,0.0999999999999999
0.05,0.000164236299587198,8.848592840369e-05,0.0332213653515993,-0.00314439870480555,0.00360725306718258,0.00011671429757909,-0.029470041333571,-0.0180630690195998,0.118681965293402,1.31269426028318,-1.95138812768034,0.000842127668431896,0.0301191786657313,0.0522186905145645,-0.59321391582489,0.357792317867279,1,0.0999999999999999
0.051,0.000135336555539768,6.6512041744267e-05,0.033331207373095,-0.00246623575947035,0.00155662031637311,0.000118725446439427,-0.0285292589142456,-0.0259500584117136,0.100583813981833,-0.0248310611610205,-1.84746406834755,0.00258720053280782,0.0301191786657313,0.562871754169464,0.249735444784164,-0.277966141700745,0.726402580738068,0.0999999999999999
0.052,0.000110322386400689,3.99120737626354e-05,0.033420268219819,-0.00209435405744006,-0.00059336631094541,0.00012153429565398,-0.0217011629402841,-0.0273259001907819,0.0771960824389259,0.768024510699498,-2.12643140880986,0.00275950021524618,0.0301191786657313,0.833179533481598,0.127548545598984,-0.477196425199509,0.590143620967865,0.0999999999999999
0.053,9.30170436623314e-05,1.1692697805343e-05,0.0334855079185007,-0.00104899593863161,-0.00249026535877027,0.000124274754522258,-0.0131084307911052,-0.0292270322416764,0.0531292143819872,1.20400274016258,-1.37603874590019,0.00250774498179902,0.0301191786657313,1,0.128923669457436,-0.799136519432068,-0.193057090044022,0.0999999999999999
0.054,8.53910189669432e-05,-1.64357921910698e-05,0.0335288831873394,0.000732458211510097,-0.00337861422181209,0.000127554231583726,-0.00225138278252131,-0.027205880020041,0.0335074859734784,2.10856337180146,-0.266328816964824,0.00387320882469488,0.0301191786657313,1,-0.118077874183655,-1,-0.343613564968109,0.0999999999999999
0.055,8.91109903430961e-05,-4.33738040591698e-05,0.0335540161025989,0.00250266877090538,-0.00312541307341632,0.000131200682404575,0.00966565104844886,-0.0268378365466743,0.0167214454091291,1.186762587121,0.731198568767304,0.00311742558533221,0.0301191786657313,0.770201504230499,0.737510502338409,-1,-0.917763411998749,0.0999999999999999
0.056,0.000104198918486293,-6.60477240445181e-05,0.0335619977063541,0.0040849026674428,-0.00191796354611671,0.000135697572380078,0.0205710073653123,-0.0186900686662689,-0.000718106664598352,1.75035916041878,1.50254863934465,0.00528315309898702,0.0301191786657313,0.430894196033478,0.677767872810364,-0.85983794927597,-1,0.0999999999999999
0.057,0.000129121209004287,-8.09442842943436e-05,0.0335535603503272,0.00552208227083964,-0.000110849949735947,0.000141525977408907,0.0294039892076166,-0.0112531903305701,-0.0160640510543754,0.908208114157925,1.85079058776382,0.00574018410318762,0.0301191786657313,-0.32813748717308,0.657312214374542,-0.731435418128967,-1,0.0999999999999999
0.058,0.000160712436919469,-8.87542156226291e-05,0.0335319461449073,0.005624040940456,0.0020671939002096,0.000148543427072045,0.033967153109934,-0.00440796666230182,-0.0270475334873676,-0.699228166977833,2.19479576689718,0.0076446483027831,0.0301191786657313,-0.357820332050323,0.906257450580597,-0.13702854514122,-1,0.0999999999999999
0.059,0.000195583591650277,-8.89053666100644e-05,0.0334972053660092,0.00459536713095663,0.00425753433240472,0.000156676725065363,0.035979293133531,0.00414727938141538,-0.0422503130939844,-1.17402212089233,1.88234935545237,0.00757035890233456,0.0301191786657313,-1,0.0944231748580933,-0.0992440283298492,-1,0.0999999999999999
0.06,0.000231023702526085,-8.27314429991749e-05,0.0334520695392462,0.00293253459860866,0.00593832978066269,0.000165088569607175,0.035084582131614,0.00830657895462464,-0.047817077687415,-1.86832816702849,1.26660551968703,0.00821026696639576,0.0301191786657313,-1,0.299818396568298,0.573976874351501,-1,0.0999999999999999
