Time,x,y,z,alpha,beta,gamma,vx,vy,vz,valpha,vbeta,vgamma,target_z,u1,u2,u3,u4,mass_multiplier
0.56,2.84E-05,-5.00E-05,0.029865473,0.001046095,0.000703347,7.72E-07,0.00287646,-0.001030234,0.000522153,-0.516735157,0.012266508,0.000208533,0.030119179,-0.271259487,0.216979131,0.22894761,0.065248132,1
0.57,4.29E-05,-6.18E-05,0.029911917,0.001431993,0.000967451,-1.56E-07,9.80E-05,-0.001397053,0.008440331,-0.220716853,-0.214304947,-4.88E-05,0.030119179,-0.06469994,0.28371951,0.162606105,-0.111106768,1
0.58,4.10E-05,-6.96E-05,0.030021621,0.001639047,0.001036761,-1.65E-07,-0.0004768,-0.000213571,0.012737964,-0.041865156,-0.049094866,-1.79E-05,0.030119179,-0.033464655,0.333815008,0.117900319,-0.231135786,1
0.59,3.58E-05,-5.97E-05,0.030152809,0.001541941,0.000905187,-1.67E-07,-0.000587322,0.002232153,0.012603191,-0.017701837,0.232937123,0.000207702,0.030119179,0.054490387,0.145647228,0.290336609,0.061529446,1
0.6,2.57E-05,-4.12E-05,0.030243242,0.001073504,0.000576474,8.04E-07,-0.001502998,0.001559206,0.004880071,0.570193233,0.265455659,-2.12E-05,0.030119179,-0.166000485,0.083258756,-0.215024859,-0.170913696,1
0.61,1.54E-05,-2.12E-05,0.030282281,0.00034807,0.000141659,4.47E-08,-0.000625939,0.002582517,0.002665376,0.541040312,0.453131727,4.74E-05,0.030119179,-0.230393216,-0.102045991,0.086657792,-0.074242949,1
0.62,-7.94E-07,1.64E-06,0.030287526,-0.000371936,-0.000202564,2.09E-06,-0.002698235,0.002126622,-0.001651622,0.432988407,-0.16748447,8.46E-05,0.030119179,0.09551619,-0.085752107,-0.215625405,-0.067313559,1
0.63,-1.74E-05,2.32E-05,0.030249648,-0.000831106,-0.00040309,1.62E-06,-0.000699126,0.002297457,-0.005670254,-0.032552656,0.092106351,-4.69E-05,0.030119179,-0.071642853,-0.060405374,-0.13306725,0.349414885,1
0.64,-2.47E-05,3.49E-05,0.030168165,-0.000970012,-0.000524943,1.68E-06,-0.000793194,8.39E-05,-0.010078839,-0.010181364,-0.032911256,1.67E-05,0.030119179,0.133388996,0.103837609,-0.095711179,0.092585444,1
0.65,-2.76E-05,4.10E-05,0.030055633,-0.000875436,-0.000568094,1.81E-06,0.000195484,0.001145428,-0.011662569,-0.47042685,0.056590699,-0.000171062,0.030119179,-0.031048294,-0.216590524,-0.153845936,0.357061923,1
0.66,-2.47E-05,3.67E-05,0.029961186,-0.000640367,-0.000540995,1.81E-06,0.000412111,-0.002044756,-0.006571879,-0.016499794,-0.006614062,-2.51E-07,0.030119179,-0.032693647,0.161606923,0.036025286,0.016267236,1
0.67,-2.65E-05,2.61E-05,0.029924335,-0.000395005,-0.000479874,1.78E-06,-0.000775272,-0.000130275,-0.000540563,-0.300918666,-0.260891929,-2.03E-05,0.030119179,0.168384343,-0.03989885,-0.014180735,0.128458023,1
0.68,-3.13E-05,2.20E-05,0.029948818,-0.000208599,-0.000421991,1.80E-06,-0.00019541,-0.000733426,0.005265768,-0.104096868,-0.127000336,-7.14E-06,0.030119179,0.088206694,0.10773465,0.014487583,0.05858117,1
0.69,-3.49E-05,1.93E-05,0.030021477,-0.000112566,-0.000416848,1.89E-06,-0.000533361,0.000182083,0.008762469,-0.074519342,-0.042201557,-1.20E-05,0.030119179,0.135246396,0.143359199,-0.060155746,0.155631706,1
0.7,-3.78E-05,2.34E-05,0.030108355,-0.000167472,-0.000516463,1.98E-06,-6.03E-05,0.000660911,0.008019313,0.065359045,0.200049185,2.53E-06,0.030119179,0.027229588,-0.070565894,0.039422169,0.126996443,1
0.71,-4.39E-05,2.60E-05,0.030180719,-0.000369878,-0.000709946,2.46E-06,-0.001212733,-0.000124284,0.005963102,0.383354335,0.082132997,0.000133795,0.030119179,0.124077126,0.154651165,-0.291572452,-0.041005354,1
0.72,-4.68E-05,3.55E-05,0.030226478,-0.000638541,-0.000944481,1.35E-06,0.000618017,0.002079914,0.002880609,-0.022027392,0.404229805,-0.000152087,0.030119179,-0.049774788,-0.160641238,-0.028937582,0.076707624,1
0.73,-4.73E-05,5.30E-05,0.030238601,-0.000910735,-0.001077975,1.67E-06,-0.000732491,0.001511692,-0.000537182,0.089677553,-0.081821903,9.43E-05,0.030119179,0.268503129,-0.417396873,-0.171073258,0.302713126,1
0.74,-4.47E-05,4.87E-05,0.030211229,-0.001162569,-0.001027038,1.13E-06,0.001252093,-0.002367206,-0.004753488,0.715626124,0.050313219,0.000370831,0.030119179,0.063474447,0.084253743,-0.08710736,-0.273089737,1
0.75,-3.20E-05,4.39E-05,0.030156791,-0.001212751,-0.000796236,2.00E-06,0.001354324,0.001394917,-0.00576536,-0.43530912,-0.189173227,-6.44E-05,0.030119179,-0.030105144,-0.090011269,-0.048465028,0.324553072,1
0.76,-2.16E-05,4.88E-05,0.030089769,-0.000974271,-0.000418806,1.12E-06,0.000797388,-0.000416989,-0.007183619,-0.388233803,-0.439500332,0.00014463,0.030119179,-0.044462398,-0.136472493,-0.092235744,0.442658991,1
0.77,-1.46E-05,2.91E-05,0.030022204,-0.000584823,-3.29E-05,-2.08E-07,0.000671004,-0.003629133,-0.005866762,0.076243594,-0.37840073,0.000121854,0.030119179,0.030780941,0.248790696,-0.019698258,-0.113576792,1
0.78,-7.78E-06,9.20E-06,0.029981069,-0.000171025,0.000219569,1.30E-06,0.000737578,-0.000457634,-0.002074065,-0.500093971,-0.098375929,6.95E-05,0.030119179,0.021274507,-0.120049849,-0.047338843,0.297836959,1
0.79,1.47E-06,-1.03E-05,0.02998335,0.000245488,0.00029144,2.18E-06,0.001149859,-0.003551815,0.002513066,0.037497173,0.257385765,2.96E-05,0.030119179,-0.20442149,0.065075025,0.096222572,-0.302996188,1
0.8,2.17E-06,-3.46E-05,0.030046949,0.000657355,0.000189184,1.57E-06,-0.00101864,-0.001438006,0.009764324,-0.258762294,0.086528366,5.85E-05,0.030119179,-0.003581807,0.123485655,0.179576799,-0.209026039,1
0.81,-1.52E-05,-4.16E-05,0.030148944,0.000984903,-7.29E-05,1.19E-06,-0.002528352,-2.43E-06,0.009937879,-0.361357122,-0.017854807,-2.29E-05,0.030119179,0.434633076,0.124699086,-0.244467407,0.108569384,1
0.82,-1.78E-05,-4.65E-05,0.030220095,0.001135701,-0.000454967,3.19E-06,0.001946939,-0.001009142,0.003816414,0.144814451,0.883847512,0.000588207,0.030119179,-0.246559724,0.057938702,0.202284083,-0.313674688,1
0.83,-1.65E-05,-4.93E-05,0.030247397,0.001064117,-0.00071949,3.94E-06,-0.001708458,0.000441997,0.001460258,0.141063074,-0.172147365,-4.23E-05,0.030119179,0.087111451,-0.005697146,-0.073758647,-0.149969622,1
0.84,-3.06E-05,-4.59E-05,0.030241456,0.000836742,-0.000696082,3.97E-06,-0.001148599,0.000262016,-0.00260872,0.309978714,-0.379488071,-5.35E-05,0.030119179,0.106807284,0.246669233,-0.230491892,-0.046117745,1
0.85,-3.41E-05,-3.85E-05,0.030190481,0.000578842,-0.000544521,3.97E-06,0.000451125,0.001278247,-0.00724462,0.071080666,-0.115244227,-1.32E-05,0.030119179,-0.124967963,0.096208282,-0.198304832,-0.019076627,1
0.86,-3.13E-05,-2.60E-05,0.030118152,0.000381164,-0.000424594,4.02E-06,0.000132338,0.001268901,-0.006728963,-0.011015144,-0.092698351,-1.98E-05,0.030119179,0.032859623,0.086379774,-0.119997956,0.052867912,1
0.87,-2.84E-05,-1.51E-05,0.030053578,0.000234627,-0.000378046,3.98E-06,0.000463816,0.000972623,-0.005743619,-0.005596611,0.080856647,1.13E-05,0.030119179,-0.125517294,-0.14095813,-0.035897084,-0.076004557,1
0.88,-3.09E-05,-9.50E-06,0.03002729,0.000124627,-0.000418283,4.05E-06,-0.000980801,0.000170776,0.000668372,0.103193828,-0.062416417,2.15E-05,0.030119179,0.108586453,0.253988206,-0.083501443,0.15948607,1
